사업장명,지번주소,도로명주소,업태구분명,구,경도,위도
이디야,서울특별시 서초구 서초동 1555-17번지 1층 ,"서울특별시 서초구 서초대로48길 16, 1층 (서초동)",한식,서초구,127.0113347,37.49205497
LA부대찌개,서울특별시 서초구 방배동 925-18번지 102호,"서울특별시 서초구 효령로31길 90, 102호 (방배동)",한식,서초구,126.9946634,37.48510007
후포항,서울특별시 서초구 반포동 747-11 ,서울특별시 서초구 사평대로55길 8 (반포동),한식,서초구,127.0228615,37.5044976
푸드카페 김밥천국 신논현역점,"서울특별시 서초구 반포동 745-6 (102, 103호) ",서울특별시 서초구 주흥길 3 (반포동),한식,서초구,127.0207501,37.50378522
돈키돈키,서울특별시 서초구 신원동 494-8번지 ,,호프/통닭,서초구,127.0506789,37.45412223
서울불고기,서울특별시 서초구 방배동 778-10번지 1층 ,"서울특별시 서초구 방배중앙로 163, 1층 (방배동)",한식,서초구,126.9861263,37.4936356
시래향(푸드 맘 플러스),서울특별시 서초구 서초동 1627-2번지 101호,"서울특별시 서초구 사임당로 66, 101호 (서초동)",한식,서초구,127.0171911,37.4889328
칠프로 칠백식당(방배직영점),서울특별시 서초구 방배동 836-7 101호,"서울특별시 서초구 방배로27길 12, 101호 (방배동)",한식,서초구,126.9914706,37.48990723
집밥,서울특별시 서초구 서초동 1561-3번지 1층 ,"서울특별시 서초구 사임당로1길 57, 1층 (서초동)",한식,서초구,127.0121062,37.48978262
꼰대김부장고기집,서울특별시 서초구 잠원동 39-10 1층 ,"서울특별시 서초구 신반포로47길 9-6, 1층 (잠원동)",한식,서초구,127.019318,37.51127267
심비디움2 by Bareumi,서울특별시 서초구 방배동 444-3 리더스뷰 파스텔시티501호 ,"서울특별시 서초구 방배천로 11, 파스텔시티501호 (방배동, 리더스뷰)",뷔페식,서초구,126.9822368,37.47768752
시크릿,서울특별시 서초구 서초동 1566-6번지 지하1층 ,"서울특별시 서초구 서초대로50길 76, 지하1층 (서초동)",호프/통닭,서초구,127.0135441,37.48983077
막걸리 학교,서울특별시 서초구 방배동 450-12번지 1층 ,"서울특별시 서초구 방배천로 12-5, 1층 (방배동)",기타,서초구,126.983229,37.47770891
고창식당,서울특별시 서초구 양재동 82-17번지 1층 ,"서울특별시 서초구 논현로27길 72 (양재동,1층)",한식,서초구,127.0406382,37.47877792
깐부치킨,서울특별시 서초구 양재동 280 효정빌딩 1층 ,"서울특별시 서초구 언남길 82 (양재동,효정빌딩 1층)",한식,서초구,127.0457437,37.47518738
깐부치킨(남부터미널점),"서울특별시 서초구 서초동 1603-1번지 B107호,B108호 ","서울특별시 서초구 서초중앙로 42, B107호,B108호 (서초동)",통닭(치킨),서초구,127.016095,37.48575963
더 화이트 베일,서울특별시 서초구 서초동 1445-14 지하1층 ,"서울특별시 서초구 서초중앙로 14, 지하1층 (서초동)",경양식,서초구,127.0176761,37.48354162
슈가앤클레이(sugarnclay),서울특별시 서초구 서초동 1429-4번지 1층 ,"서울특별시 서초구 남부순환로333길 32, 1층 (서초동)",까페,서초구,127.0208343,37.48381386
산카이 반포역점,서울특별시 서초구 잠원동 58-24 1층 ,"서울특별시 서초구 신반포로 257, 1층 102호 (잠원동, 뉴타운빌딩)",통닭(치킨),서초구,127.0132781,37.50962048
김밥천국,서울특별시 서초구 서초동 1321-6번지 서초동아타워 109호,"서울특별시 서초구 서운로 138, 109호 (서초동, 서초동아타워)",분식,서초구,127.0252767,37.49601744
한신포차,서울특별시 서초구 잠원동 63-34번지 로얄상가 지층 109호 ,서울 서초구 신반포로33길 62,호프/통닭,서초구,127.0093128,37.51358021
Grove,서울특별시 서초구 반포동 54-11 1층 ,"서울특별시 서초구 고무래로10길 12, 1층 (반포동)",기타,서초구,127.0103454,37.50174665
미유끼,서울특별시 서초구 서초동 1540-11번지 보광빌딩 지하1층 ,"서울특별시 서초구 반포대로 111 (서초동,보광빌딩 지하1층)",일식,서초구,127.0082155,37.48999033
명가원낙지,서울특별시 서초구 방배동 1001-31번지 지하1층 ,"서울특별시 서초구 효령로 186, 지하1층 (방배동)",한식,서초구,127.0043565,37.48249239
봉평막국수,서울특별시 서초구 신원동 192-73 2층 ,"서울특별시 서초구 청계산로 241-1 (신원동,2층)",한식,서초구,127.0584532,37.44420869
하남돼지집 반포점,서울특별시 서초구 반포동 55-7 1층 ,"서울특별시 서초구 고무래로8길 4, 1층 (반포동)",경양식,서초구,127.0103073,37.50266742
곱뚜레,서울특별시 서초구 반포동 739-2 1층 101호 ,"서울특별시 서초구 강남대로83길 33, 1층 101호 (반포동)",한식,서초구,127.0218958,37.50560379
미다래,서울특별시 서초구 서초동 1502-12번지 1층 ,"서울특별시 서초구 서초대로40길 42, 1층 (서초동)",분식,서초구,127.0075883,37.48967185
밀마을칼국수,서울특별시 서초구 서초동 1451-23번지 (지하 1층) ,"서울특별시 서초구 효령로52길 12 (서초동,(지하 1층))",한식,서초구,127.0127798,37.48373015
La Saveur(라싸브어),서울특별시 서초구 반포동 90-10번지 5층 501호,"서울특별시 서초구 서래로 24, 5층 501호 (반포동)",경양식,서초구,126.9984791,37.49712131
두끼 뉴코아아울렛 강남점,서울특별시 서초구 잠원동 70-2 뉴코아아울렛 지하1층 ,"서울특별시 서초구 잠원로 51, 지하1층 (잠원동, 뉴코아아울렛 )",뷔페식,서초구,127.0073101,37.50939765
피자몰 뉴코아 강남점,서울특별시 서초구 잠원동 70-2 지하1층 뉴코아아울렛 본관 ,"서울특별시 서초구 잠원로 51, 지하1층 (잠원동, 뉴코아아울렛 본관)",뷔페식,서초구,127.0073101,37.50939765
설마중,서울특별시 서초구 양재동 2-3번지 1층 ,"서울특별시 서초구 남부순환로 2648, 1층 (양재동)",한식,서초구,127.0403168,37.48508001
PATIO(파티오),서울특별시 서초구 반포동 817번지 G블럭 1층 2호,"서울특별시 서초구 신반포로 15, 1층 2호 (반포동, G블럭)",까페,서초구,126.9861933,37.50164023
스타세일러커피,서울특별시 서초구 양재동 205-5 양재그린빌 2층 202호 ,"서울특별시 서초구 매헌로16길 26, 2층 202호 (양재동, 양재그린빌)",까페,서초구,127.035765,37.46651147
도스 타코스(dos tacos),서울특별시 서초구 서초동 1303-35번지 1층 104호 ,"서울특별시 서초구 강남대로 455 (서초동,1층 104호)",경양식,서초구,127.0245442,37.50284761
소문난마산아구해물찜,서울특별시 서초구 잠원동 22-9 1층 ,"서울특별시 서초구 강남대로99길 29-9 (잠원동,1층)",한식,서초구,127.0181517,37.51460943
칠프로 칠백식당 신논현직영점,서울특별시 서초구 반포동 747-12 지하1층1호 ,"서울특별시 서초구 사평대로 365, 지하1층 1호 (반포동)",한식,서초구,127.0229009,37.50430555
육팀장,서울특별시 서초구 양재동 17-2 1층 ,"서울특별시 서초구 남부순환로356길 69, 1층 (양재동)",한식,서초구,127.0387552,37.48186257
동보성,서울특별시 서초구 양재동 365-0 1층 ,"서울특별시 서초구 강남대로6길 108-4 (양재동,1층)",중국식,서초구,127.0458136,37.46970025
주원,서울특별시 서초구 반포동 92-1번지 지하 ,"서울특별시 서초구 서래로 48 (반포동,지하)",경양식,서초구,126.9985064,37.49925494
오란다 카페,서울특별시 서초구 방배동 816-1번지 방배한신트리플 지하1층111-2호 114호 ,"서울특별시 서초구 방배로33길 29, 지하1층 111-2호 114호 (방배동, 방배한신트리플)",일식,서초구,126.9893043,37.49126851
전주 콩뿌리 콩나물국밥 서초점,서울특별시 서초구 서초동 1337-22번지 1층110호 서초대우디오빌 ,"서울특별시 서초구 강남대로 321, 1층 110호 (서초동, 서초대우디오빌)",한식,서초구,127.0299695,37.49157856
심야식당별관,서울특별시 서초구 양재동 10-56번지 2층 ,"서울특별시 서초구 남부순환로356길 58, 2층 (양재동)",한식,서초구,127.0383528,37.48245273
원만 양꼬치,서울특별시 서초구 반포동 708-4 원일빌딩 ,"서울특별시 서초구 사평대로55길 138, 1층 (반포동, 원일빌딩)",중국식,서초구,127.0203488,37.509895
모이다(moida),서울특별시 서초구 방배동 1020-5번지 105호 ,"서울특별시 서초구 방배로6길 10-21 (방배동,105호)",까페,서초구,127.0007112,37.47832228
Big Bite,서울특별시 서초구 잠원동 35-33번지 (101호) ,서울특별시 서초구 신반포로45길 32 (잠원동),패스트푸드,서초구,127.0185065,37.51194338
서래아지트,서울특별시 서초구 반포동 107-2번지 지하1층 ,"서울특별시 서초구 사평대로20길 8 (반포동,지하1층)",호프/통닭,서초구,126.9969093,37.49910735
본 함흥면옥,서울특별시 서초구 잠원동 58-24번지 뉴타운 지하2층 일부 ,서울 서초구 신반포로 257,한식,서초구,127.0132781,37.50962048
오하라식당교토,서울특별시 서초구 반포동 722-36 1층 ,"서울특별시 서초구 사평대로57길 96, 1층 (반포동)",분식,서초구,127.0219048,37.50846017
왕냉면 & 왕돈까스,서울특별시 서초구 양재동 10-1번지 1층 ,"서울특별시 서초구 강남대로34길 38, 1층 (양재동)",한식,서초구,127.0379341,37.48354995
전주콩나물국밥24시,서울특별시 서초구 양재동 3-14 이스타빌 상가 B동 103호 ,"서울특별시 서초구 논현로 151, 이스타빌 상가 B동 103호 (양재동)",분식,서초구,127.0420643,37.48289542
직화&뚝배기,서울특별시 서초구 양재동 217 오토갤러리 지하1층 금관 B 111호 ,"서울특별시 서초구 양재대로11길 36 (양재동,오토갤러리 지하1층 금관 B 111호)",한식,서초구,127.0353724,37.46180779
리두부로,서울특별시 서초구 원지동 374-1 (1층) ,서울특별시 서초구 원터4길 7 (원지동),한식,서초구,127.0557643,37.44374138
개화(開花),서울특별시 서초구 방배동 438-24번지 ,서울특별시 서초구 동작대로 86 (방배동),중국식,서초구,126.9824136,37.48425113
최성필 한우생고기,서울특별시 서초구 방배동 951-19번지 1층 102호 ,"서울특별시 서초구 서초대로 30, 1층 (방배동)",한식,서초구,126.9857615,37.48554722
페라,서울특별시 서초구 방배동 444-3번지 파스텔시티 101호 일부 ,"서울특별시 서초구 방배천로 11 (방배동,파스텔시티 101호 일부)",경양식,서초구,126.9822368,37.47768752
수풍정(水風井),서울특별시 서초구 잠원동 22-1 지하 1층 ,"서울특별시 서초구 강남대로99길 35, 지하 1층 (잠원동)",한식,서초구,127.0176723,37.5147784
솥밥 모랑 강남점,서울특별시 서초구 서초동 1328-11 대우도씨에빛2 212호,"서울특별시 서초구 강남대로 359, 212호 (서초동, 대우도씨에빛2)",한식,서초구,127.0285981,37.49478378
건너편갈비살,"서울특별시 서초구 반포동 703-3 2층 201,202,203,204,205호 ","서울특별시 서초구 신반포로42길 2, 2층 201,202,203,204,205호 (반포동, NOVA월드)",한식,서초구,127.0182666,37.50982393
레드닷커피 (RED DOT COFFEE),서울특별시 서초구 양재동 16-34 102호,"서울특별시 서초구 논현로31길 64, 102호 (양재동)",기타,서초구,127.0403123,37.48015046
나인피스그릴,서울특별시 서초구 방배동 449-9 1층 ,"서울특별시 서초구 방배천로4길 28, 1층 (방배동)",한식,서초구,126.9840923,37.47763386
방배동 커피상회,"서울특별시 서초구 방배동 752-8 1,2층 ","서울특별시 서초구 방배중앙로 213, 1, 2층 (방배동)",기타,서초구,126.984855,37.49816688
이모 전주콩나물 국밥,서울특별시 서초구 잠원동 21-1번지 2층 ,"서울특별시 서초구 강남대로99길 9, 2층 (잠원동)",중국식,서초구,127.0190031,37.51518812
교대 시골밥상,서울특별시 서초구 서초동 1627-5 104호,"서울특별시 서초구 사임당로12길 17, 104호 (서초동)",한식,서초구,127.0171822,37.4882985
탐라도야지,서울특별시 서초구 서초동 1566-8 ,서울특별시 서초구 서초대로50길 82 (서초동),한식,서초구,127.013544,37.48962029
김가네,서울특별시 서초구 방배동 898-6번지 1층 ,"서울특별시 서초구 방배로 146, 1층 (방배동)",한식,서초구,126.9943909,37.48694437
교촌치킨 서초2호점,서울특별시 서초구 서초동 1669-15 성운빌딩 1층101호 ,"서울특별시 서초구 서초대로56길 22, 1층 101호 (서초동, 성운빌딩)",호프/통닭,서초구,127.0171236,37.49348901
새암들,서울특별시 서초구 서초동 1713-1 지하 105호(일부) ,"서울특별시 서초구 서초대로49길 12 (서초동,지하 105호)",한식,서초구,127.0121023,37.4944493
소운빙,서울특별시 서초구 반포동 978번지 (1층) 엘동 5호,"서울특별시 서초구 신반포로 50, 엘동 5호 (반포동)",까페,서초구,126.9901539,37.50177657
주식회사 좋은데이가든 & 파머스키친,서울특별시 서초구 잠원동 17-6번지 ,서울특별시 서초구 나루터로10길 20 (잠원동),경양식,서초구,127.0159626,37.51415539
장풍,서울특별시 서초구 양재동 366-13 1층3호 ,"서울특별시 서초구 강남대로6길 90-1, 지상1층 3호 (양재동)",한식,서초구,127.0453936,37.46926978
교대곱창2,서울특별시 서초구 서초동 1578-3번지 2층 ,"서울특별시 서초구 서초중앙로 77, 2층 (서초동)",한식,서초구,127.0142859,37.48868321
완백부대찌개,서울특별시 서초구 서초동 1698-9 1층 ,"서울특별시 서초구 서초대로51길 22, 1층 (서초동)",한식,서초구,127.014188,37.49600469
바니치킨,서울특별시 서초구 방배동 485-3번지 방배래미안타워 상가동 112호 ,"서울특별시 서초구 남부순환로 2183 (방배동,방배래미안타워 상가동 112호)",호프/통닭,서초구,126.9904691,37.47504766
푸라닭 반포점,서울특별시 서초구 잠원동 45-24 ,"서울특별시 서초구 신반포로41길 18, 1층 102호 (잠원동)",호프/통닭,서초구,127.0167152,37.51073824
비밥(BEBOB),서울특별시 서초구 서초동 1671-5 2층 206호 ,"서울특별시 서초구 서초중앙로22길 25 (서초동,2층 206호)",경양식,서초구,127.0154402,37.49347297
쟈니스(Johneys),서울특별시 서초구 서초동 1619-6 B01호,서울특별시 서초구 사임당로14길 34 (서초동),기타,서초구,127.017848,37.4877157
삼익식당,"서울특별시 서초구 방배동 1020-4 동림빌딩 1층 106호, 107호 ","서울특별시 서초구 효령로34길 76, 동림빌딩 1층 106호, 107호 (방배동)",한식,서초구,127.0009116,37.4784781
와인사랑 서래마을점,서울특별시 서초구 반포동 92-12 1층 102호 ,"서울특별시 서초구 서래로8길 1 (반포동,1층 102호)",기타,서초구,126.9985732,37.49876634
가조고향마을,서울특별시 서초구 서초동 1552-16번지 1층 ,"서울특별시 서초구 반포대로30길 18 (서초동,1층)",한식,서초구,127.0095856,37.49162955
용우동,"서울특별시 서초구 반포동 128-4번지 , 163번호 1호 강남터미널지하쇼핑몰 1-라-3호","서울특별시 서초구 신반포로 지하 200, 1-라-3호 (반포동, 강남터미널지하쇼핑몰)",분식,서초구,127.0049458,37.50607793
선인 뼈 짬뽕,서울특별시 서초구 양재동 273-7 1층 ,"서울특별시 서초구 마방로6길 7-69, 1층 (양재동)",중국식,서초구,127.0445778,37.47536977
우사기,서울특별시 서초구 양재동 23-0번지 지상2층 205호 ,"서울특별시 서초구 강남대로 221 (양재동,지상2층 205호)",한식,서초구,127.0342805,37.48348981
제이바,서울특별시 서초구 양재동 268-5 2층 ,"서울특별시 서초구 마방로10길 34-12, 2층 (양재동)",까페,서초구,127.0438191,37.47577667
꽃담 서초역점,서울특별시 서초구 서초동 1553-3 스타갤러리브릿지 지하1층 101호,"서울특별시 서초구 서초대로 250, 지하1층 101호 (서초동, 스타갤러리브릿지)",한식,서초구,127.0091771,37.49198568
사파리,서울특별시 서초구 양재동 276-1번지 지하1층 ,"서울특별시 서초구 논현로19길 17, 지하1층 (양재동)",경양식,서초구,127.0445805,37.47625586
단비,서울특별시 서초구 서초동 1311-7 1층 125호 ,"서울특별시 서초구 서운로 207, 1층 125호 (서초동)",한식,서초구,127.0216973,37.50148589
패왕별미,서울특별시 서초구 양재동 13-4번지 (지상1층) ,"서울특별시 서초구 강남대로 216 (양재동,(지상1층))",한식,서초구,127.0355835,37.4835135
큐브,서울특별시 서초구 서초동 1303-36 11층 ,"서울특별시 서초구 서초대로77길 58, 11층 (서초동)",일식,서초구,127.0243811,37.50257238
송포갈비 신사직영점,서울특별시 서초구 잠원동 14-10 1층 ,"서울특별시 서초구 나루터로15길 7-2, 1층 (잠원동)",한식,서초구,127.0183059,37.51616544
본설렁탕 반포점,서울특별시 서초구 반포동 128-4 강남터미널지하도상가 T-011호,"서울특별시 서초구 신반포로 지하 200, T-011호 (반포동, 강남터미널지하도상가)",기타,서초구,127.0049458,37.50607793
수타우동 겐,서울특별시 서초구 서초동 1690-3 1층 ,"서울특별시 서초구 서초대로 327, 1층 (서초동)",한식,서초구,127.0172673,37.49504521
한양 가마솥설렁탕,서울특별시 서초구 방배동 912-4 1층,"서울특별시 서초구 효령로 109 (방배동,1층)",한식,서초구,126.9960058,37.48124283
오동도 산아나고 숯불구이,"서울특별시 서초구 방배동 3001-2번지 103호, 103-1호 ","서울특별시 서초구 서초대로 3-4, 103호, 103-1호 (방배동, 방배디오슈페리움1)",한식,서초구,126.9830637,37.48598178
골목길,서울특별시 서초구 양재동 326-2 1층 ,"서울특별시 서초구 강남대로12길 8, 1층 (양재동)",한식,서초구,127.040139,37.46943842
뱃길따라,서울특별시 서초구 서초동 1359-9 (1층) ,"서울특별시 서초구 남부순환로347길 41 (서초동,(1층))",일식,서초구,127.0311665,37.48608829
방배 버들골,서울특별시 서초구 방배동 792-8 1층 ,"서울특별시 서초구 방배로35길 41, 1층 (방배동)",호프/통닭,서초구,126.9873011,37.49210778
금보성,서울특별시 서초구 양재동 352-2번지 1층 ,"서울특별시 서초구 강남대로2길 10, 1층 (양재동)",중국식,서초구,127.0429032,37.4663946
명동보리밥 방배점,서울특별시 서초구 방배동 898-3번지 지상2층 201호 ,"서울특별시 서초구 서초대로 108 (방배동,지상2층 201호)",한식,서초구,126.9941275,37.48746446
(주)맛있는이야기 담,서울특별시 서초구 서초동 700번지 1층 예술의전당 서예박물관 ,"서울특별시 서초구 남부순환로 2406, 1층 (서초동, 예술의전당 서예박물관)",한식,서초구,127.0152451,37.48108628
백채 양재시민의 숲,서울특별시 서초구 양재동 327-3번지 1층 101호 ,"서울특별시 서초구 동산로 10, 1층 101호 (양재동)",한식,서초구,127.0409437,37.46914707
김밥을 부탁해,서울특별시 서초구 반포동 105-7번지 1층 ,"서울특별시 서초구 사평대로22길 28, 1층 (반포동, 공간빌라)",김밥(도시락),서초구,126.9975767,37.49835421
청정횟집,서울특별시 서초구 양재동 10-41 2층 ,"서울특별시 서초구 남부순환로350길 75, 2층 (양재동)",한식,서초구,127.0380118,37.48197914
크래프트 한스 사당점,서울특별시 서초구 방배동 450-24번지 1층 ,"서울특별시 서초구 방배천로 12-4, 1층 (방배동)",경양식,서초구,126.983205,37.4774322
김뿌라 서초점,서울특별시 서초구 서초동 1544-2번지 1층 ,"서울특별시 서초구 반포대로 98, 1층 (서초동)",일식,서초구,127.0094249,37.48908735
율목커피,서울특별시 서초구 방배동 464-1 신암빌딩 1층 ,"서울특별시 서초구 방배천로8길 26, 1층 (방배동, 신암빌딩)",기타,서초구,126.9841051,37.48038144
을지로 골뱅이,서울특별시 서초구 서초동 1357-72 1층 ,"서울특별시 서초구 강남대로43길 14-1, 1층 (서초동)",통닭(치킨),서초구,127.0313846,37.48763185
어사담,서울특별시 서초구 서초동 1309-9번지 ~12호 에이프로 스퀘어 308호 ~ 315호 ,"서울특별시 서초구 서초대로77길 55, 308호 ~ 315호 (서초동, 에이프로 스퀘어)",한식,서초구,127.0246727,37.50205904
트레이더,서울특별시 서초구 서초동 1443-5번지 2층 ,"서울특별시 서초구 효령로 316-1, 2층 (서초동)",까페,서초구,127.0189971,37.48545407
오땅비어 양재시민의숲점,서울특별시 서초구 양재동 327-5 1층 101호,"서울특별시 서초구 동산로 14, 1층 101호 (양재동)",기타,서초구,127.0411969,37.46932078
명인만두 내방역점,"서울특별시 서초구 방배동 836-3 107호,108호 ","서울특별시 서초구 방배로 195, 107호,108호 (방배동)",한식,서초구,126.9914831,37.49071446
진오돌뼈,서울특별시 서초구 서초동 1596-6번지 지상1층 ,"서울특별시 서초구 효령로53길 67 (서초동,지상1층)",한식,서초구,127.0127304,37.48759118
초선과여포,서울특별시 서초구 서초동 1330-16 201호 ,"서울특별시 서초구 서초대로78길 44 (서초동,201호)",중국식,서초구,127.0284735,37.49375241
그루빈,서울특별시 서초구 양재동 305-11번지 지하1층 ,"서울특별시 서초구 언남12길 1, 지하1층 (양재동)",경양식,서초구,127.0444569,37.47431205
본죽,서울특별시 서초구 반포동 55-2번지 ,"서울특별시 서초구 고무래로 18-4, 1층 (반포동)",기타,서초구,127.0101361,37.5029866
김태완스시 방배본점,서울특별시 서초구 방배동 911-19 1층 ,"서울특별시 서초구 효령로31길 21 (방배동,1층)",일식,서초구,126.9961012,37.48214892
봉피양,"서울특별시 서초구 서초동 1357-33 남성빌딩 105,201 ","서울특별시 서초구 강남대로 283, 남성빌딩 105,201호 (서초동)",한식,서초구,127.0316818,37.48845451
CAFE GOUTIER(카페구띠에),서울특별시 서초구 서초동 1445-3 전자센타 11층28호 ,"서울특별시 서초구 효령로 304 (서초동,전자센타 11층28호)",기타,서초구,127.0177675,37.48474241
가정식 백반,서울특별시 서초구 양재동 6-25번지 1층 ,"서울특별시 서초구 논현로31길 30, 1층 (양재동)",한식,서초구,127.0415031,37.48146466
나이팅게일,서울특별시 서초구 방배동 474-36번지 지하1층 ,"서울특별시 서초구 방배천로2길 53, 지하1층 (방배동)",경양식,서초구,126.9856918,37.47700114
대포식당,서울특별시 서초구 방배동 924-3번지 1층 ,"서울특별시 서초구 효령로31길 60, 1층 (방배동)",한식,서초구,126.9953501,37.48382588
서초 불쭈꾸미,서울특별시 서초구 서초동 1552-6 지상1층 ,"서울특별시 서초구 서초대로42길 29 (서초동,지상1층)",한식,서초구,127.009229,37.4907518
한우등심한판,서울특별시 서초구 서초동 1308-4 실버타운오피스텔 ,"서울특별시 서초구 서초대로77길 45, 306호,307호 (서초동)",한식,서초구,127.0248065,37.50158153
도초,서울특별시 서초구 잠원동 23-1 1층 ,"서울특별시 서초구 강남대로99길 61, 1층 (잠원동)",횟집,서초구,127.0163046,37.51435857
흑산도,서울특별시 서초구 방배동 814-1번지 1층 ,"서울특별시 서초구 서초대로19길 120 (방배동,1층)",기타,서초구,126.9886555,37.49188883
미식가,서울특별시 서초구 방배동 873-19 1층,"서울특별시 서초구 서초대로23길 15-4, 1층 (방배동)",분식,서초구,126.9922531,37.48822988
라칼라스,서울특별시 서초구 서초동 1451-79번지 1층 ,"서울특별시 서초구 반포대로 8 (서초동,1층)",경양식,서초구,127.0130501,37.48151926
동건.s 애견카페,서울특별시 서초구 방배동 778-20번지 A동 2층 ,"서울특별시 서초구 방배중앙로 157, A동 2층 (방배동)",까페,서초구,126.9862094,37.49318216
이올로화덕피자,서울특별시 서초구 서초동 1362 두산위브 106호일부 ,"서울특별시 서초구 강남대로39길 5 (서초동,두산위브 106호일부)",까페,서초구,127.0326121,37.48615126
심동리산채순대,서울특별시 서초구 방배동 938-26번지 진주빌딩 1층 ,"서울특별시 서초구 방배로23길 26, 1층 (방배동, 진주빌딩)",한식,서초구,126.9928394,37.4861692
24시 찹쌀순대,서울특별시 서초구 양재동 327-14 1층 ,"서울특별시 서초구 강남대로10길 19, 1층 (양재동)",한식,서초구,127.0406308,37.4684823
양재정육식당 역삼뱅뱅점,"서울특별시 서초구 서초동 1340-1번지 1층, 2층 ","서울특별시 서초구 효령로 426, 1층, 2층 (서초동)",한식,서초구,127.030467,37.48892626
블랙드립,서울특별시 서초구 서초동 1639-1번지 1층 ,"서울특별시 서초구 서초대로60길 9-4, 1층 (서초동)",까페,서초구,127.0183146,37.49441709
이음까페,서울특별시 서초구 서초동 1697-12번지 중추빌딩 ,"서울특별시 서초구 서초대로55길 17, 1층 (서초동, 중추빌딩)",까페,서초구,127.0150553,37.49618058
아나이스,서울특별시 서초구 반포동 737-16 ,"서울특별시 서초구 강남대로79길 10, 지하1층 (반포동)",한식,서초구,127.0232153,37.50531252
델리세,서울특별시 서초구 방배동 807-9번지 ,서울특별시 서초구 동광로 106 (방배동),까페,서초구,126.9938508,37.49362105
뱅스시,서울특별시 서초구 서초동 1458-6번지 서초지웰 상가동 지하 1층 104호,"서울특별시 서초구 반포대로10길 35, 상가동 지하 1층 104호 (서초동, 서초지웰)",한식,서초구,127.0137007,37.48419724
구슬함박,서울특별시 서초구 반포동 118-3 외 7필지 파미에스테이션 1층 FP117호,"서울특별시 서초구 사평대로 205, 1층 FP117호 (반포동, 파미에스테이션)",경양식,서초구,127.0066016,37.50401758
서초동 고기집,서울특별시 서초구 서초동 1442-11번지 지상1층 ,"서울특별시 서초구 남부순환로339길 49, 지상1층 (서초동)",한식,서초구,127.0216297,37.48514141
성천막국수,"서울특별시 서초구 반포동 706-6번지 ,7호 1층 106호","서울특별시 서초구 강남대로 545-12, 1층 (106)호 (반포동)",한식,서초구,127.0206138,37.51041572
사르르샤브샤브,서울특별시 서초구 방배동 449-6번지 3층 ,"서울특별시 서초구 방배천로2길 21 (방배동,3층)",한식,서초구,126.9839625,37.47713402
맛닭꼬,서울특별시 서초구 방배동 1432 1층 ,"서울특별시 서초구 동광로12가길 17, 1층 (방배동)",호프/통닭,서초구,126.9839851,37.48716938
뒷마당,서울특별시 서초구 양재동 392-13 대성히트빌라 1층 101호 ,"서울특별시 서초구 논현로7길 10, 1층 101호 (양재동, 대성히트빌라)",한식,서초구,127.0484025,37.47307962
산수정,서울특별시 서초구 내곡동 1-406 1층 ,"서울특별시 서초구 신흥안길 40-41 (내곡동,1층)",한식,서초구,127.0772079,37.45384741
방배 육감,"서울특별시 서초구 방배동 475-29번지 지상1층,2층 ","서울특별시 서초구 효령로 19, 1,2층 (방배동, 지상)",한식,서초구,126.9869037,37.47771487
화차이,서울특별시 서초구 양재동 11-87 2층 ,"서울특별시 서초구 남부순환로356길 26, 2층 (양재동)",중국식,서초구,127.0378648,37.48373416
오장동 면옥,서울특별시 서초구 서초동 1639-9번지 1층 ,"서울특별시 서초구 서초중앙로22길 87, 1층 (서초동)",한식,서초구,127.0186943,37.49427617
서초동연가,서울특별시 서초구 서초동 1566-5번지 지상1층 ,"서울특별시 서초구 서초대로46길 100, 지상1층 (서초동)",한식,서초구,127.0135153,37.48998202
슈퍼 사이즈 미(SUPER SIZE ME),서울특별시 서초구 방배동 753-7번지 ,서울특별시 서초구 동광로1길 107 (방배동),한식,서초구,126.98368,37.49672011
COFFEE WORKS UNION(커피 웍스 유니온),서울특별시 서초구 양재동 9-58번지 1층(102호) ,"서울특별시 서초구 강남대로30길 57, 1층 (양재동)",기타,서초구,127.0402966,37.48266294
더스푼&더담김밥,서울특별시 서초구 반포동 746-7 지하1층 ,"서울특별시 서초구 강남대로79길 53, 지하1층 (반포동)",한식,서초구,127.0214292,37.50411207
온센텐동 강남점,"서울특별시 서초구 서초동 1308-26번지 강남역리가스퀘어 111,112호 ","서울특별시 서초구 서초대로73길 42, 111,112호 (서초동, 강남역리가스퀘어)",한식,서초구,127.0243691,37.50112358
flower cafe tiffany (플라워까페티파니),서울특별시 서초구 양재동 89-9번지 1층 ,"서울특별시 서초구 양재천로 135-10, 1층 (양재동)",까페,서초구,127.0418338,37.4793022
"방배동,그집",서울특별시 서초구 방배동 777-5 방배빌딩 1층 2호,"서울특별시 서초구 방배중앙로 166, 방배빌딩 1층 2호 (방배동)",호프/통닭,서초구,126.9864957,37.49383572
3(쓰리),서울특별시 서초구 서초동 1552-19 지하1 ,"서울특별시 서초구 서초대로46길 20, 지하1층 (서초동)",기타,서초구,127.0100178,37.49157014
바다횟집,서울특별시 서초구 서초동 1431-10 1층 ,"서울특별시 서초구 남부순환로335길 41, 1층 (서초동)",일식,서초구,127.0217987,37.48432556
빛고을으뜸추어탕,서울특별시 서초구 서초동 1697-15 1층 ,"서울특별시 서초구 서초중앙로26길 13, 1층 (서초동)",한식,서초구,127.0148584,37.49585541
